time	V(n002)
3.780000000000000e+001	2.965031e+000
3.782400587956975e+001	2.966116e+000
3.785601371899610e+001	2.967043e+000
3.790000000000000e+001	2.967766e+000
3.791920470365581e+001	2.967691e+000
3.794481097519688e+001	2.967383e+000
3.800000000000000e+001	2.966324e+000
3.802385889032586e+001	2.965979e+000
3.805567074409366e+001	2.966136e+000
3.810000000000000e+001	2.967017e+000
3.814453659527493e+001	2.968976e+000
3.820000000000000e+001	2.971770e+000
3.820912887739317e+001	2.972148e+000
3.822738663217950e+001	2.972625e+000
3.826390214175217e+001	2.972647e+000
3.830000000000000e+001	2.971842e+000
3.832190930574360e+001	2.971013e+000
3.835112171340173e+001	2.970357e+000
3.840000000000000e+001	2.969847e+000
3.841752744459488e+001	2.970039e+000
3.844089737072139e+001	2.970515e+000
3.850000000000000e+001	2.972325e+000
3.852804391135181e+001	2.972966e+000
3.856543579315422e+001	2.972932e+000
3.860000000000000e+001	2.972288e+000
3.862243512908145e+001	2.971612e+000
3.865234863452337e+001	2.971060e+000
3.870000000000000e+001	2.970618e+000
3.871794810326516e+001	2.970852e+000
3.874187890761870e+001	2.971582e+000
3.878974051632579e+001	2.973790e+000
3.880000000000000e+001	2.974397e+000
3.882871696522425e+001	2.975762e+000
3.886700625218992e+001	2.976577e+000
3.890000000000000e+001	2.976639e+000
3.900000000000000e+001	2.974520e+000
3.901837885774352e+001	2.974290e+000
3.904288400140155e+001	2.974407e+000
3.909189428871760e+001	2.975383e+000
3.910000000000000e+001	2.975646e+000
3.912940617238964e+001	2.976571e+000
3.916861440224248e+001	2.977319e+000
3.920000000000000e+001	2.977633e+000
3.922352493791171e+001	2.977500e+000
3.925489152179399e+001	2.977058e+000
3.930000000000000e+001	2.976127e+000
3.931881995032936e+001	2.975733e+000
3.934391321743519e+001	2.975531e+000
3.940000000000000e+001	2.975748e+000
3.943000000000000e+001	2.976188e+000
3.950000000000000e+001	2.976797e+000
3.952400000000000e+001	2.976678e+000
3.955600000000000e+001	2.976149e+000
3.960000000000000e+001	2.975029e+000
3.961920000000000e+001	2.974524e+000
3.964480000000000e+001	2.974269e+000
3.970000000000000e+001	2.974521e+000
3.980000000000000e+001	2.976454e+000
3.981920000000002e+001	2.976653e+000
3.984480000000005e+001	2.976678e+000
3.990000000000000e+001	2.976276e+000
3.992399999999930e+001	2.976021e+000
3.995599999999838e+001	2.976002e+000
4.000000000000000e+001	2.976315e+000
4.004479999999870e+001	2.977268e+000
4.010000000000000e+001	2.978731e+000
4.012400000001670e+001	2.979185e+000
4.015600000003897e+001	2.979252e+000
4.020000000000000e+001	2.978775e+000
4.021920000001337e+001	2.978445e+000
4.024480000003118e+001	2.978404e+000
4.030000000000000e+001	2.979078e+000
4.032399999959920e+001	2.979698e+000
4.035599999906479e+001	2.980351e+000
4.040000000000000e+001	2.981066e+000
4.041919999967936e+001	2.981080e+000
4.044479999925184e+001	2.980664e+000
4.050000000000000e+001	2.978938e+000
4.052400000961926e+001	2.978000e+000
4.055600002244493e+001	2.977252e+000
4.060000000000000e+001	2.976754e+000
4.064480001795595e+001	2.977037e+000
4.070000000000000e+001	2.977559e+000
4.072399976913783e+001	2.977686e+000
4.075599946132161e+001	2.977551e+000
4.080000000000000e+001	2.977043e+000
4.081919981531026e+001	2.976731e+000
4.084479956905728e+001	2.976496e+000
4.090000000000000e+001	2.976335e+000
4.095601292828150e+001	2.976787e+000
4.100000000000000e+001	2.977268e+000
4.110000000000000e+001	2.978376e+000
4.115568972124392e+001	2.978630e+000
4.120000000000000e+001	2.978639e+000
4.120636453957074e+001	2.977187e+000
4.121909361871220e+001	2.971206e+000
4.124455177699514e+001	2.945242e+000
4.129546809356101e+001	2.866339e+000
4.130000000000000e+001	2.857343e+000
4.130906381287797e+001	2.833140e+000
4.132719143863390e+001	2.777616e+000
4.136344669014578e+001	2.642480e+000
4.140000000000000e+001	2.484468e+000
4.142175315090712e+001	2.396249e+000
4.145075735211663e+001	2.319848e+000
4.150000000000000e+001	2.245226e+000
4.150580084024190e+001	2.245354e+000
4.151740252072570e+001	2.246707e+000
4.154060588169330e+001	2.254436e+000
4.158701260362850e+001	2.280531e+000
4.160000000000000e+001	2.290316e+000
4.162784403316113e+001	2.312925e+000
4.166496941070928e+001	2.338470e+000
4.170000000000000e+001	2.359342e+000
4.172227522652890e+001	2.369652e+000
4.175197552856743e+001	2.382042e+000
4.180000000000000e+001	2.400359e+000
4.184158042285394e+001	2.415371e+000
4.190000000000000e+001	2.438310e+000
4.192851228995698e+001	2.449640e+000
4.196652867656630e+001	2.463767e+000
4.200000000000000e+001	2.475565e+000
4.200760327732186e+001	2.479947e+000
4.202280983196559e+001	2.492670e+000
4.205322294125304e+001	2.533964e+000
4.210000000000000e+001	2.619637e+000
4.211824786557247e+001	2.661829e+000
4.214257835300244e+001	2.713392e+000
4.220000000000000e+001	2.824097e+000
4.220973219497199e+001	2.830502e+000
4.222919658491596e+001	2.822047e+000
4.226812536480390e+001	2.737909e+000
4.230000000000000e+001	2.619985e+000
4.232259823281374e+001	2.522284e+000
4.235272920989873e+001	2.436918e+000
4.240000000000000e+001	2.357998e+000
4.240602619541700e+001	2.358550e+000
4.241807858625099e+001	2.363333e+000
4.244218336791899e+001	2.389715e+000
4.249039293125497e+001	2.476736e+000
4.250000000000000e+001	2.499735e+000
4.250964191266720e+001	2.520841e+000
4.252892573800160e+001	2.549511e+000
4.256749338867039e+001	2.563655e+000
4.260000000000000e+001	2.543118e+000
4.262314059040127e+001	2.495830e+000
4.265399471093630e+001	2.417776e+000
4.270000000000000e+001	2.284015e+000
4.270617082410701e+001	2.267213e+000
4.271851247232102e+001	2.242342e+000
4.274319576874905e+001	2.232436e+000
4.279256236160510e+001	2.291846e+000
4.280000000000000e+001	2.310652e+000
4.280987331857121e+001	2.341030e+000
4.282961995571363e+001	2.392339e+000
4.286911322999846e+001	2.465501e+000
4.290000000000000e+001	2.502223e+000
4.290789865485697e+001	2.501059e+000
4.292369596457090e+001	2.488037e+000
4.295529058399877e+001	2.420713e+000
4.300000000000000e+001	2.272497e+000
4.300631892388557e+001	2.247561e+000
4.301895677165672e+001	2.208986e+000
4.304423246719902e+001	2.183292e+000
4.309478385828361e+001	2.231767e+000
4.310000000000000e+001	2.245246e+000
4.312958371800587e+001	2.348173e+000
4.316902867534702e+001	2.472144e+000
4.320000000000000e+001	2.561847e+000
4.320788899146823e+001	2.576170e+000
4.322366697440469e+001	2.591058e+000
4.325522294027762e+001	2.567660e+000
4.330000000000000e+001	2.466065e+000
4.330631119317458e+001	2.444278e+000
4.331893357952375e+001	2.410275e+000
4.334417835222209e+001	2.385850e+000
4.339466789761877e+001	2.421695e+000
4.340000000000000e+001	2.432839e+000
4.343000000000000e+001	2.518559e+000
4.347000000000000e+001	2.621777e+000
4.350000000000000e+001	2.693122e+000
4.350800000000000e+001	2.705016e+000
4.352400000000000e+001	2.717242e+000
4.355600000000000e+001	2.697599e+000
4.360000000000000e+001	2.615693e+000
4.360640000000000e+001	2.597718e+000
4.361920000000000e+001	2.569775e+000
4.364480000000000e+001	2.550333e+000
4.369600000000000e+001	2.581255e+000
4.370000000000000e+001	2.588148e+000
4.372400000000003e+001	2.644911e+000
4.375600000000007e+001	2.713723e+000
4.380000000000000e+001	2.801057e+000
4.380640000000000e+001	2.809520e+000
4.381920000000002e+001	2.820131e+000
4.384480000000005e+001	2.812608e+000
4.389600000000011e+001	2.742507e+000
4.390000000000000e+001	2.733499e+000
4.390799999999977e+001	2.713906e+000
4.392399999999930e+001	2.682036e+000
4.395599999999838e+001	2.646196e+000
4.400000000000000e+001	2.631654e+000
4.400639999999982e+001	2.636542e+000
4.401919999999944e+001	2.648053e+000
4.404479999999870e+001	2.678972e+000
4.410000000000000e+001	2.762916e+000
4.410800000000557e+001	2.770585e+000
4.412400000001670e+001	2.769624e+000
4.415600000003897e+001	2.705543e+000
4.420000000000000e+001	2.540043e+000
4.420640000000446e+001	2.507873e+000
4.421920000001337e+001	2.455786e+000
4.424480000003118e+001	2.407370e+000
4.429600000006680e+001	2.417338e+000
4.430000000000000e+001	2.424967e+000
4.432399999959920e+001	2.495258e+000
4.435599999906479e+001	2.580233e+000
4.440000000000000e+001	2.687803e+000
4.440639999989312e+001	2.696126e+000
4.441919999967936e+001	2.700595e+000
4.444479999925184e+001	2.654123e+000
4.449599999839679e+001	2.455041e+000
4.450000000000000e+001	2.432680e+000
4.450800000320642e+001	2.388431e+000
4.452400000961926e+001	2.321498e+000
4.455600002244493e+001	2.269870e+000
4.460000000000000e+001	2.301269e+000
4.463820064292156e+001	2.425959e+000
4.468185852054620e+001	2.552593e+000
4.470000000000000e+001	2.601353e+000
4.470873157552493e+001	2.615467e+000
4.472619472657479e+001	2.627485e+000
4.476112102867450e+001	2.594661e+000
4.480000000000000e+001	2.501221e+000
4.480698526041994e+001	2.476947e+000
4.482095578125983e+001	2.437719e+000
4.484889682293960e+001	2.399716e+000
4.490000000000000e+001	2.397903e+000
4.491676462500787e+001	2.428516e+000
4.493911745835168e+001	2.473464e+000
4.498382312503932e+001	2.571292e+000
4.500000000000000e+001	2.609097e+000
4.500894113333753e+001	2.624523e+000
4.502682340001258e+001	2.641376e+000
4.506258793336269e+001	2.627079e+000
4.510000000000000e+001	2.567067e+000
4.515007034669016e+001	2.426153e+000
4.520000000000000e+001	2.293664e+000
4.521716697600805e+001	2.254392e+000
4.524005627735212e+001	2.210697e+000
4.528583488004026e+001	2.139551e+000
4.530000000000000e+001	2.121735e+000
4.530915572053763e+001	2.114939e+000
4.532746716161288e+001	2.106429e+000
4.536409004376339e+001	2.106442e+000
4.540000000000000e+001	2.121410e+000
4.545127203501071e+001	2.169451e+000
4.550000000000000e+001	2.217687e+000
4.551757898343224e+001	2.234910e+000
4.554101762800857e+001	2.255779e+000
4.558789491716122e+001	2.293683e+000
4.560000000000000e+001	2.302648e+000
4.562812637349159e+001	2.319773e+000
4.566562820481371e+001	2.339144e+000
4.570000000000000e+001	2.354543e+000
4.572250109879327e+001	2.363461e+000
4.575250256385097e+001	2.376398e+000
4.580600029301154e+001	2.401193e+000
4.584200205108077e+001	2.420348e+000
4.590000000000000e+001	2.453457e+000
4.600000000000000e+001	2.514703e+000
4.605376262538339e+001	2.545977e+000
4.610000000000000e+001	2.571280e+000
4.620000000000000e+001	2.625711e+000
4.622949264021032e+001	2.639919e+000
4.626881616049074e+001	2.654952e+000
4.630000000000000e+001	2.664597e+000
4.640000000000000e+001	2.687193e+000
4.641887528973460e+001	2.690751e+000
4.644404234271407e+001	2.694179e+000
4.649437644867302e+001	2.698797e+000
4.650000000000000e+001	2.699107e+000
4.653000000000000e+001	2.700264e+000
4.657000000000000e+001	2.702282e+000
4.660000000000000e+001	2.704057e+000
4.662400000000000e+001	2.705250e+000
4.665600000000000e+001	2.706018e+000
4.671920000000000e+001	2.705587e+000
4.674480000000000e+001	2.704259e+000
4.680000000000000e+001	2.700431e+000
4.685599999999997e+001	2.694662e+000
4.690000000000000e+001	2.689660e+000
4.694479999999997e+001	2.684585e+000
4.700000000000000e+001	2.678873e+000
4.702400000000033e+001	2.677123e+000
4.705600000000077e+001	2.675777e+000
4.710000000000000e+001	2.674973e+000
4.711920000000026e+001	2.675014e+000
4.714480000000062e+001	2.674704e+000
4.720000000000000e+001	2.673338e+000
4.725599999998167e+001	2.670700e+000
4.730000000000000e+001	2.668370e+000
4.731919999999371e+001	2.667603e+000
4.734479999998533e+001	2.667320e+000
4.740000000000000e+001	2.668119e+000
4.750000000000000e+001	2.672575e+000
4.751920000015088e+001	2.673759e+000
4.754480000035204e+001	2.676136e+000
4.760000000000000e+001	2.682789e+000
4.762399999547377e+001	2.685998e+000
4.765599998943880e+001	2.689300e+000
4.770000000000000e+001	2.692805e+000
4.771919999637903e+001	2.693417e+000
4.774479999155105e+001	2.693439e+000
4.780000000000000e+001	2.691975e+000
4.780800003620981e+001	2.691635e+000
4.782400010862942e+001	2.691276e+000
4.785600025346865e+001	2.691778e+000
4.790000000000000e+001	2.693989e+000
4.791920008690354e+001	2.695488e+000
4.794480020277492e+001	2.696879e+000
4.800000000000000e+001	2.698720e+000
4.800799913096462e+001	2.698686e+000
4.802399739289386e+001	2.698432e+000
4.805599391675234e+001	2.697219e+000
4.810000000000000e+001	2.694670e+000
4.814479513340188e+001	2.691481e+000
4.820000000000000e+001	2.688241e+000
4.820802085684912e+001	2.688033e+000
4.822406257054735e+001	2.687989e+000
4.825614599794380e+001	2.689326e+000
4.830000000000000e+001	2.692914e+000
4.831925005643787e+001	2.694706e+000
4.834491679835504e+001	2.695509e+000
4.839625028218937e+001	2.694471e+000
4.840000000000000e+001	2.694236e+000
4.842249830686377e+001	2.692837e+000
4.845249604934879e+001	2.692305e+000
4.850000000000000e+001	2.693112e+000
4.851799864549101e+001	2.694051e+000
4.854199683947903e+001	2.694944e+000
4.858999322745507e+001	2.696091e+000
4.860000000000000e+001	2.696219e+000
4.860959927759521e+001	2.696352e+000
4.862879783278562e+001	2.696812e+000
4.866719494316645e+001	2.698360e+000
4.870000000000000e+001	2.700160e+000
4.880000000000000e+001	2.707633e+000
4.884300476362652e+001	2.710686e+000
4.890000000000000e+001	2.714231e+000
4.890982966025749e+001	2.714562e+000
4.892948898077248e+001	2.714785e+000
4.896880762180245e+001	2.713860e+000
4.900000000000000e+001	2.712158e+000
4.902359118461799e+001	2.710365e+000
4.905504609744196e+001	2.708481e+000
4.910000000000000e+001	2.706346e+000
4.914403687795357e+001	2.704658e+000
4.921000000000000e+001	2.701579e+000
4.930000000000000e+001	2.696244e+000
4.932400000000000e+001	2.695072e+000
4.935600000000000e+001	2.694233e+000
4.940000000000000e+001	2.693846e+000
4.941920000000000e+001	2.694232e+000
4.944479999999999e+001	2.695062e+000
4.950000000000000e+001	2.697456e+000
4.952400000000007e+001	2.699083e+000
4.955600000000017e+001	2.701724e+000
4.960000000000000e+001	2.705854e+000
4.961920000000006e+001	2.707472e+000
4.964480000000014e+001	2.708648e+000
4.969600000000029e+001	2.709358e+000
4.970000000000000e+001	2.709308e+000
4.972399999999828e+001	2.709045e+000
4.975599999999599e+001	2.709593e+000
4.980000000000000e+001	2.711299e+000
4.980639999999954e+001	2.712151e+000
4.981919999999862e+001	2.714786e+000
4.984479999999679e+001	2.724294e+000
4.990000000000000e+001	2.754071e+000
4.992400000004125e+001	2.776055e+000
4.995600000009626e+001	2.812641e+000
5.000000000000000e+001	2.870656e+000
5.001920000003300e+001	2.898223e+000
5.004480000007701e+001	2.930899e+000
5.010000000000000e+001	2.993571e+000
5.010799999966996e+001	2.993439e+000
5.012399999900989e+001	2.976652e+000
5.015599999768974e+001	2.880062e+000
5.020000000000000e+001	2.668797e+000
5.020639999973597e+001	2.630307e+000
5.021919999920791e+001	2.566711e+000
5.024479999815179e+001	2.500424e+000
5.029599999603956e+001	2.484510e+000
5.030000000000000e+001	2.490750e+000
5.032400002376265e+001	2.555757e+000
5.035600005544619e+001	2.634344e+000
5.040000000000000e+001	2.733826e+000
5.040640000633670e+001	2.741306e+000
5.041920001901012e+001	2.744535e+000
5.044480004435695e+001	2.697620e+000
5.049600009505061e+001	2.501553e+000
5.050000000000000e+001	2.479678e+000
5.050799980989878e+001	2.436434e+000
5.052399942969633e+001	2.370821e+000
5.055599866929144e+001	2.319210e+000
5.060000000000000e+001	2.347367e+000
5.061681757299328e+001	2.402021e+000
5.063924100365099e+001	2.469256e+000
5.068408786496642e+001	2.592933e+000
5.070000000000000e+001	2.633608e+000
5.070896937226309e+001	2.645093e+000
5.072690811678926e+001	2.647264e+000
5.076278560584160e+001	2.580498e+000
5.080000000000000e+001	2.445083e+000
5.080675084869552e+001	2.412842e+000
5.082025254608655e+001	2.361139e+000
5.084725594086862e+001	2.315024e+000
5.090000000000000e+001	2.327595e+000
5.093780475269490e+001	2.431858e+000
5.100000000000000e+001	2.595097e+000
5.100864108633027e+001	2.610462e+000
5.102592325899079e+001	2.627686e+000
5.106048760431184e+001	2.614286e+000
5.110000000000000e+001	2.549750e+000
5.110691286906421e+001	2.531369e+000
5.112073860719263e+001	2.500937e+000
5.114839008344946e+001	2.467814e+000
5.120000000000000e+001	2.453404e+000
5.121659088575411e+001	2.472594e+000
5.123871206675958e+001	2.506084e+000
5.128295442877052e+001	2.588403e+000
5.130000000000000e+001	2.625078e+000
5.130884847240218e+001	2.641994e+000
5.132654541720656e+001	2.666511e+000
5.136193930681532e+001	2.683286e+000
5.140000000000000e+001	2.670170e+000
5.144955144545225e+001	2.603827e+000
5.150000000000000e+001	2.533513e+000
5.150566302233740e+001	2.527313e+000
5.151698906701220e+001	2.519136e+000
5.153964115636180e+001	2.522161e+000
5.158494533506101e+001	2.570257e+000
5.160000000000000e+001	2.597925e+000
5.160906083573984e+001	2.617293e+000
5.162718250721952e+001	2.648964e+000
5.166342585017889e+001	2.688389e+000
5.170000000000000e+001	2.706542e+000
5.170724866859187e+001	2.703377e+000
5.172174600577562e+001	2.692932e+000
5.175074068014311e+001	2.654812e+000
5.180000000000000e+001	2.563338e+000
5.180579893487349e+001	2.551161e+000
5.181739680462049e+001	2.532564e+000
5.184059254411448e+001	2.521724e+000
5.188698402310246e+001	2.555879e+000
5.190000000000000e+001	2.578518e+000
5.192783488739279e+001	2.640402e+000
5.196494807058318e+001	2.706784e+000
5.200000000000000e+001	2.758138e+000
5.200742263663808e+001	2.763043e+000
5.202226790991423e+001	2.765797e+000
5.205195845646654e+001	2.742410e+000
5.210000000000000e+001	2.661984e+000
5.210593810931047e+001	2.648096e+000
5.211781432793139e+001	2.626330e+000
5.214156676517324e+001	2.610281e+000
5.218907163965694e+001	2.635024e+000
5.220000000000000e+001	2.651575e+000
5.222850292469022e+001	2.712711e+000
5.226650682427717e+001	2.786397e+000
5.230000000000000e+001	2.846231e+000
5.230760077991739e+001	2.854534e+000
5.232280233975217e+001	2.862589e+000
5.235320545942174e+001	2.844461e+000
5.240000000000000e+001	2.768654e+000
5.240608062393391e+001	2.753715e+000
5.241824187180173e+001	2.729810e+000
5.244256436753739e+001	2.709275e+000
5.249120935900869e+001	2.723269e+000
5.250000000000000e+001	2.734032e+000
5.252918699488279e+001	2.787139e+000
5.256810298805983e+001	2.851846e+000
5.260000000000000e+001	2.901203e+000
5.260778319863541e+001	2.908711e+000
5.262334959590623e+001	2.916119e+000
5.265448239044786e+001	2.901154e+000
5.270000000000000e+001	2.839762e+000
5.271867967672498e+001	2.804954e+000
5.274358591235829e+001	2.781662e+000
5.279339838362491e+001	2.774815e+000
5.280000000000000e+001	2.778250e+000
5.282988748275997e+001	2.811652e+000
5.286973745977326e+001	2.861078e+000
5.290000000000000e+001	2.901328e+000
5.290796999540266e+001	2.909765e+000
5.292390998620797e+001	2.920460e+000
